Path Cost Node 2,Probability Node 2,CDF Node 2
2.01376,0.000366998,0.0252264
2.01776,0.000371284,0.0255977
2.02176,0.000375606,0.0259733
2.02576,0.000379965,0.0263533
2.02976,0.000384361,0.0267377
2.03376,0.000388793,0.0271264
2.03776,0.000393263,0.0275197
2.04176,0.000397769,0.0279175
2.04576,0.000402313,0.0283198
2.04976,0.000406894,0.0287267
2.05376,0.000411512,0.0291382
2.05776,0.000416167,0.0295544
2.06176,0.000420861,0.0299752
2.06576,0.000425591,0.0304008
2.06976,0.00043036,0.0308312
2.07376,0.000435166,0.0312663
2.07776,0.00044001,0.0317064
2.08176,0.000444892,0.0321512
2.08576,0.000449812,0.0326011
2.08976,0.00045477,0.0330558
2.09376,0.000459766,0.0335156
2.09776,0.0004648,0.0339804
2.10176,0.000469873,0.0344503
2.10576,0.000474983,0.0349252
2.10976,0.000480132,0.0354054
2.11376,0.00048532,0.0358907
2.11776,0.000490545,0.0363812
2.12176,0.000495809,0.0368771
2.12576,0.000501112,0.0373782
2.12976,0.000506453,0.0378846
2.13376,0.000511833,0.0383965
2.13776,0.000517251,0.0389137
2.14176,0.000522707,0.0394364
2.14576,0.000528203,0.0399646
2.14976,0.000533736,0.0404983
2.15376,0.000539308,0.0410377
2.15776,0.000544919,0.0415826
2.16176,0.000550569,0.0421331
2.16576,0.000556257,0.0426894
2.16976,0.000561983,0.0432514
2.17376,0.000567748,0.0438191
2.17776,0.000573552,0.0443927
2.18176,0.000579393,0.0449721
2.18576,0.000585274,0.0455574
2.18976,0.000591193,0.0461485
2.19376,0.00059715,0.0467457
2.19776,0.000603145,0.0473488
2.20176,0.000609179,0.047958
2.20576,0.000615251,0.0485733
2.20976,0.000621361,0.0491946
2.21376,0.000627509,0.0498221
2.21776,0.000633695,0.0504558
2.22176,0.000639919,0.0510958
2.22576,0.000646181,0.0517419
2.22976,0.000652481,0.0523944
2.23376,0.000658818,0.0530532
2.23776,0.000665193,0.0537184
2.24176,0.000671606,0.05439
2.24576,0.000678056,0.0550681
2.24976,0.000684543,0.0557526
2.25376,0.000691068,0.0564437
2.25776,0.000697629,0.0571413
2.26176,0.000704228,0.0578456
2.26576,0.000710863,0.0585564
2.26976,0.000717535,0.059274
2.27376,0.000724244,0.0599982
2.27776,0.000730989,0.0607292
2.28176,0.00073777,0.061467
2.28576,0.000744587,0.0622115
2.28976,0.00075144,0.062963
2.29376,0.000758329,0.0637213
2.29776,0.000765254,0.0644866
2.30176,0.000772214,0.0652588
2.30576,0.000779209,0.066038
2.30976,0.00078624,0.0668242
2.31376,0.000793305,0.0676175
2.31776,0.000800405,0.0684179
2.32176,0.000807539,0.0692255
2.32576,0.000814708,0.0700402
2.32976,0.000821911,0.0708621
2.33376,0.000829147,0.0716912
2.33776,0.000836417,0.0725277
2.34176,0.000843721,0.0733714
2.34576,0.000851058,0.0742224
2.34976,0.000858427,0.0750809
2.35376,0.000865829,0.0759467
2.35776,0.000873264,0.07682
2.36176,0.000880731,0.0777007
2.36576,0.000888229,0.0785889
2.36976,0.000895759,0.0794847
2.37376,0.000903321,0.080388
2.37776,0.000910913,0.0812989
2.38176,0.000918537,0.0822174
2.38576,0.00092619,0.0831436
2.38976,0.000933874,0.0840775
2.39376,0.000941588,0.0850191
2.39776,0.000949331,0.0859684
2.40176,0.000957104,0.0869255
2.40576,0.000964905,0.0878904
2.40976,0.000972735,0.0888632
2.41376,0.000980593,0.0898438
2.41776,0.000988479,0.0908322
2.42176,0.000996393,0.0918286
2.42576,0.00100433,0.092833
2.42976,0.0010123,0.0938453
2.43376,0.0010203,0.0948656
2.43776,0.00102832,0.0958939
2.44176,0.00103636,0.0969303
2.44576,0.00104443,0.0979747
2.44976,0.00105253,0.0990272
2.45376,0.00106065,0.100088
2.45776,0.0010688,0.101157
2.46176,0.00107696,0.102234
2.46576,0.00108516,0.103319
2.46976,0.00109337,0.104412
2.47376,0.00110161,0.105514
2.47776,0.00110987,0.106624
2.48176,0.00111815,0.107742
2.48576,0.00112645,0.108868
2.48976,0.00113478,0.110003
2.49376,0.00114312,0.111146
2.49776,0.00115149,0.112298
2.50176,0.00115987,0.113457
2.50576,0.00116827,0.114626
2.50976,0.00117669,0.115802
2.51376,0.00118513,0.116988
2.51776,0.00119359,0.118181
2.52176,0.00120206,0.119383
2.52576,0.00121055,0.120594
2.52976,0.00121906,0.121813
2.53376,0.00122758,0.12304
2.53776,0.00123611,0.124277
2.54176,0.00124467,0.125521
2.54576,0.00125323,0.126774
2.54976,0.00126181,0.128036
2.55376,0.0012704,0.129307
2.55776,0.00127901,0.130586
2.56176,0.00128762,0.131873
2.56576,0.00129625,0.13317
2.56976,0.00130489,0.134474
2.57376,0.00131354,0.135788
2.57776,0.00132219,0.13711
2.58176,0.00133086,0.138441
2.58576,0.00133954,0.139781
2.58976,0.00134822,0.141129
2.59376,0.00135691,0.142486
2.59776,0.00136561,0.143851
2.60176,0.00137432,0.145226
2.60576,0.00138303,0.146609
2.60976,0.00139174,0.148
2.61376,0.00140046,0.149401
2.61776,0.00140919,0.15081
2.62176,0.00141791,0.152228
2.62576,0.00142664,0.153655
2.62976,0.00143538,0.15509
2.63376,0.00144411,0.156534
