Path Cost Node 1,Probability Node 1,CDF Node 1
2.49727,0.00166104,0.195466
2.50127,0.00166958,0.197136
2.50527,0.00167811,0.198814
2.50927,0.00168662,0.200501
2.51327,0.00169511,0.202196
2.51727,0.00170358,0.203899
2.52127,0.00171203,0.205611
2.52527,0.00172047,0.207332
2.52927,0.00172888,0.209061
2.53327,0.00173727,0.210798
2.53727,0.00174564,0.212544
2.54127,0.00175399,0.214298
2.54527,0.00176231,0.21606
2.54927,0.00177061,0.217831
2.55327,0.00177888,0.219609
2.55727,0.00178713,0.221397
2.56127,0.00179535,0.223192
2.56527,0.00180355,0.224995
2.56927,0.00181172,0.226807
2.57327,0.00181985,0.228627
2.57727,0.00182796,0.230455
2.58127,0.00183604,0.232291
2.58527,0.00184409,0.234135
2.58927,0.00185211,0.235987
2.59327,0.00186009,0.237847
2.59727,0.00186805,0.239715
2.60127,0.00187596,0.241591
2.60527,0.00188385,0.243475
2.60927,0.0018917,0.245367
2.61327,0.00189951,0.247266
2.61727,0.00190729,0.249174
2.62127,0.00191503,0.251089
2.62527,0.00192273,0.253011
2.62927,0.00193039,0.254942
2.63327,0.00193802,0.25688
2.63727,0.0019456,0.258825
2.64127,0.00195315,0.260779
2.64527,0.00196065,0.262739
2.64927,0.00196811,0.264707
2.65327,0.00197553,0.266683
2.65727,0.0019829,0.268666
2.66127,0.00199023,0.270656
2.66527,0.00199752,0.272654
2.66927,0.00200476,0.274658
2.67327,0.00201195,0.27667
2.67727,0.0020191,0.278689
2.68127,0.0020262,0.280716
2.68527,0.00203325,0.282749
2.68927,0.00204025,0.284789
2.69327,0.00204721,0.286836
2.69727,0.00205411,0.28889
2.70127,0.00206096,0.290951
2.70527,0.00206776,0.293019
2.70927,0.00207451,0.295094
2.71327,0.0020812,0.297175
2.71727,0.00208785,0.299263
2.72127,0.00209443,0.301357
2.72527,0.00210096,0.303458
2.72927,0.00210744,0.305565
2.73327,0.00211386,0.307679
2.73727,0.00212023,0.3098
2.74127,0.00212653,0.311926
2.74527,0.00213278,0.314059
2.74927,0.00213897,0.316198
2.75327,0.0021451,0.318343
2.75727,0.00215117,0.320494
2.76127,0.00215718,0.322651
2.76527,0.00216313,0.324814
2.76927,0.00216902,0.326983
2.77327,0.00217484,0.329158
2.77727,0.00218061,0.331339
2.78127,0.0021863,0.333525
2.78527,0.00219194,0.335717
2.78927,0.00219751,0.337915
2.79327,0.00220301,0.340118
2.79727,0.00220845,0.342326
2.80127,0.00221383,0.34454
2.80527,0.00221913,0.346759
2.80927,0.00222437,0.348983
2.81327,0.00222954,0.351213
2.81727,0.00223465,0.353448
2.82127,0.00223968,0.355687
2.82527,0.00224464,0.357932
2.82927,0.00224954,0.360182
2.83327,0.00225436,0.362436
2.83727,0.00225911,0.364695
2.84127,0.00226379,0.366959
2.84527,0.0022684,0.369227
2.84927,0.00227294,0.3715
2.85327,0.0022774,0.373778
2.85727,0.0022818,0.376059
2.86127,0.00228611,0.378345
2.86527,0.00229035,0.380636
2.86927,0.00229452,0.38293
2.87327,0.00229861,0.385229
2.87727,0.00230263,0.387532
2.88127,0.00230657,0.389838
2.88527,0.00231044,0.392149
2.88927,0.00231422,0.394463
2.89327,0.00231793,0.396781
2.89727,0.00232157,0.399102
2.90127,0.00232512,0.401427
2.90527,0.0023286,0.403756
2.90927,0.002332,0.406088
2.91327,0.00233531,0.408423
2.91727,0.00233855,0.410762
2.92127,0.00234171,0.413104
2.92527,0.00234479,0.415448
2.92927,0.00234779,0.417796
2.93327,0.00235071,0.420147
2.93727,0.00235354,0.4225
2.94127,0.0023563,0.424857
2.94527,0.00235897,0.427216
2.94927,0.00236156,0.429577
2.95327,0.00236407,0.431941
2.95727,0.0023665,0.434308
2.96127,0.00236884,0.436677
2.96527,0.00237111,0.439048
2.96927,0.00237328,0.441421
2.97327,0.00237538,0.443796
2.97727,0.00237739,0.446174
2.98127,0.00237931,0.448553
2.98527,0.00238116,0.450934
2.98927,0.00238291,0.453317
2.99327,0.00238459,0.455702
2.99727,0.00238618,0.458088
3.00127,0.00238768,0.460476
3.00527,0.0023891,0.462865
3.00927,0.00239043,0.465255
3.01327,0.00239168,0.467647
3.01727,0.00239284,0.47004
3.02127,0.00239392,0.472434
3.02527,0.00239491,0.474829
3.02927,0.00239582,0.477224
3.03327,0.00239664,0.479621
3.03727,0.00239737,0.482018
3.04127,0.00239802,0.484416
3.04527,0.00239858,0.486815
3.04927,0.00239905,0.489214
3.05327,0.00239944,0.491613
3.05727,0.00239974,0.494013
3.06127,0.00239996,0.496413
3.06527,0.00240009,0.498813
3.06927,0.00240013,0.501213
3.07327,0.00240009,0.503613
3.07727,0.00239996,0.506013
3.08127,0.00239974,0.508413
3.08527,0.00239944,0.510813
3.08927,0.00239905,0.513212
3.09327,0.00239858,0.51561
3.09727,0.00239802,0.518008
3.10127,0.00239737,0.520406
3.10527,0.00239664,0.522802
3.10927,0.00239582,0.525198
3.11327,0.00239491,0.527593
3.11727,0.00239392,0.529987
3.12127,0.00239284,0.53238
3.12527,0.00239168,0.534771
3.12927,0.00239043,0.537162
3.13327,0.0023891,0.539551
3.13727,0.00238768,0.541939
3.14127,0.00238618,0.544325
3.14527,0.00238459,0.546709
3.14927,0.00238291,0.549092
3.15327,0.00238116,0.551474
3.15727,0.00237931,0.553853
3.16127,0.00237739,0.55623
3.16527,0.00237538,0.558606
3.16927,0.00237328,0.560979
3.17327,0.00237111,0.56335
3.17727,0.00236884,0.565719
3.18127,0.0023665,0.568085
3.18527,0.00236407,0.570449
3.18927,0.00236156,0.572811
3.19327,0.00235897,0.57517
3.19727,0.0023563,0.577526
3.20127,0.00235354,0.57988
3.20527,0.00235071,0.58223
3.20927,0.00234779,0.584578
3.21327,0.00234479,0.586923
3.21727,0.00234171,0.589265
3.22127,0.00233855,0.591603
3.22527,0.00233531,0.593939
3.22927,0.002332,0.596271
3.23327,0.0023286,0.598599
3.23727,0.00232512,0.600924
3.24127,0.00232157,0.603246
3.24527,0.00231793,0.605564
3.24927,0.00231422,0.607878
3.25327,0.00231044,0.610189
3.25727,0.00230657,0.612495
3.26127,0.00230263,0.614798
3.26527,0.00229861,0.617096
3.26927,0.00229452,0.619391
3.27327,0.00229035,0.621681
3.27727,0.00228611,0.623967
3.28127,0.0022818,0.626249
3.28527,0.0022774,0.628527
3.28927,0.00227294,0.630799
3.29327,0.0022684,0.633068
3.29727,0.00226379,0.635332
3.30127,0.00225911,0.637591
3.30527,0.00225436,0.639845
3.30927,0.00224954,0.642095
3.31327,0.00224464,0.644339
3.31727,0.00223968,0.646579
3.32127,0.00223465,0.648814
3.32527,0.00222954,0.651043
3.32927,0.00222437,0.653268
3.33327,0.00221913,0.655487
3.33727,0.00221383,0.657701
3.34127,0.00220845,0.659909
3.34527,0.00220301,0.662112
3.34927,0.00219751,0.66431
3.35327,0.00219194,0.666501
3.35727,0.0021863,0.668688
3.36127,0.00218061,0.670868
3.36527,0.00217484,0.673043
3.36927,0.00216902,0.675212
3.37327,0.00216313,0.677375
3.37727,0.00215718,0.679533
3.38127,0.00215117,0.681684
3.38527,0.0021451,0.683829
3.38927,0.00213897,0.685968
3.39327,0.00213278,0.688101
3.39727,0.00212653,0.690227
3.40127,0.00212023,0.692347
3.40527,0.00211386,0.694461
3.40927,0.00210744,0.696569
3.41327,0.00210096,0.69867
3.41727,0.00209443,0.700764
3.42127,0.00208785,0.702852
3.42527,0.0020812,0.704933
3.42927,0.00207451,0.707008
3.43327,0.00206776,0.709075
3.43727,0.00206096,0.711136
3.44127,0.00205411,0.71319
3.44527,0.00204721,0.715238
3.44927,0.00204025,0.717278
3.45327,0.00203325,0.719311
3.45727,0.0020262,0.721337
3.46127,0.0020191,0.723356
3.46527,0.00201195,0.725368
3.46927,0.00200476,0.727373
3.47327,0.00199752,0.729371
3.47727,0.00199023,0.731361
3.48127,0.0019829,0.733344
3.48527,0.00197553,0.735319
3.48927,0.00196811,0.737287
3.49327,0.00196065,0.739248
3.49727,0.00195315,0.741201
3.50127,0.0019456,0.743147
3.50527,0.00193802,0.745085
3.50927,0.00193039,0.747015
3.51327,0.00192273,0.748938
3.51727,0.00191503,0.750853
3.52127,0.00190729,0.75276
3.52527,0.00189951,0.75466
3.52927,0.0018917,0.756552
3.53327,0.00188385,0.758435
3.53727,0.00187596,0.760311
3.54127,0.00186805,0.762179
3.54527,0.00186009,0.764039
3.54927,0.00185211,0.765892
3.55327,0.00184409,0.767736
3.55727,0.00183604,0.769572
3.56127,0.00182796,0.7714
3.56527,0.00181985,0.77322
3.56927,0.00181172,0.775031
3.57327,0.00180355,0.776835
3.57727,0.00179535,0.77863
3.58127,0.00178713,0.780417
3.58527,0.00177888,0.782196
3.58927,0.00177061,0.783967
3.59327,0.00176231,0.785729
3.59727,0.00175399,0.787483
3.60127,0.00174564,0.789229
3.60527,0.00173727,0.790966
3.60927,0.00172888,0.792695
3.61327,0.00172047,0.794415
3.61727,0.00171203,0.796127
3.62127,0.00170358,0.797831
3.62527,0.00169511,0.799526
3.62927,0.00168662,0.801213
3.63327,0.00167811,0.802891
3.63727,0.00166958,0.80456
3.64127,0.00166104,0.806221
3.64527,0.00165248,0.807874
3.64927,0.0016439,0.809518
3.65327,0.00163532,0.811153
3.65727,0.00162671,0.81278
3.66127,0.0016181,0.814398
3.66527,0.00160947,0.816007
3.66927,0.00160083,0.817608
3.67327,0.00159218,0.8192
3.67727,0.00158352,0.820784
3.68127,0.00157485,0.822359
3.68527,0.00156618,0.823925
3.68927,0.00155749,0.825482
3.69327,0.00154879,0.827031
3.69727,0.00154009,0.828571
3.70127,0.00153138,0.830103
3.70527,0.00152267,0.831625
3.70927,0.00151395,0.833139
3.71327,0.00150523,0.834645
3.71727,0.00149651,0.836141
3.72127,0.00148778,0.837629
3.72527,0.00147904,0.839108
3.72927,0.00147031,0.840578
3.73327,0.00146158,0.84204
3.73727,0.00145284,0.843493
3.74127,0.00144411,0.844937
3.74527,0.00143538,0.846372
3.74927,0.00142664,0.847799
3.75327,0.00141791,0.849217
3.75727,0.00140919,0.850626
3.76127,0.00140046,0.852026
3.76527,0.00139174,0.853418
3.76927,0.00138303,0.854801
3.77327,0.00137432,0.856175
3.77727,0.00136561,0.857541
3.78127,0.00135691,0.858898
3.78527,0.00134822,0.860246
3.78927,0.00133954,0.861586
3.79327,0.00133086,0.862917
3.79727,0.00132219,0.864239
3.80127,0.00131354,0.865552
3.80527,0.00130489,0.866857
3.80927,0.00129625,0.868153
3.81327,0.00128762,0.869441
3.81727,0.00127901,0.87072
3.82127,0.0012704,0.87199
3.82527,0.00126181,0.873252
3.82927,0.00125323,0.874505
3.83327,0.00124467,0.87575
3.83727,0.00123611,0.876986
3.84127,0.00122758,0.878214
3.84527,0.00121906,0.879433
3.84927,0.00121055,0.880643
3.85327,0.00120206,0.881845
3.85727,0.00119359,0.883039
3.86127,0.00118513,0.884224
3.86527,0.00117669,0.885401
3.86927,0.00116827,0.886569
3.87327,0.00115987,0.887729
3.87727,0.00115149,0.888881
3.88127,0.00114312,0.890024
3.88527,0.00113478,0.891158
3.88927,0.00112645,0.892285
3.89327,0.00111815,0.893403
3.89727,0.00110987,0.894513
3.90127,0.00110161,0.895615
3.90527,0.00109337,0.896708
3.90927,0.00108516,0.897793
3.91327,0.00107696,0.89887
3.91727,0.0010688,0.899939
3.92127,0.00106065,0.900999
3.92527,0.00105253,0.902052
3.92927,0.00104443,0.903096
3.93327,0.00103636,0.904133
3.93727,0.00102832,0.905161
3.94127,0.0010203,0.906181
3.94527,0.0010123,0.907194
3.94927,0.00100433,0.908198
3.95327,0.000996393,0.909194
3.95727,0.000988479,0.910183
3.96127,0.000980593,0.911163
3.96527,0.000972735,0.912136
3.96927,0.000964905,0.913101
3.97327,0.000957104,0.914058
3.97727,0.000949331,0.915008
3.98127,0.000941588,0.915949
3.98527,0.000933874,0.916883
3.98927,0.00092619,0.917809
3.99327,0.000918537,0.918728
3.99727,0.000910913,0.919639
4.00127,0.000903321,0.920542
4.00527,0.000895759,0.921438
4.00927,0.000888229,0.922326
4.01327,0.000880731,0.923207
4.01727,0.000873264,0.92408
4.02127,0.000865829,0.924946
4.02527,0.000858427,0.925804
4.02927,0.000851058,0.926655
4.03327,0.000843721,0.927499
4.03727,0.000836417,0.928335
4.04127,0.000829147,0.929165
4.04527,0.000821911,0.929986
4.04927,0.000814708,0.930801
4.05327,0.000807539,0.931609
4.05727,0.000800405,0.932409
4.06127,0.000793305,0.933202
4.06527,0.00078624,0.933989
4.06927,0.000779209,0.934768
4.07327,0.000772214,0.93554
4.07727,0.000765254,0.936305
4.08127,0.000758329,0.937064
4.08527,0.00075144,0.937815
4.08927,0.000744587,0.93856
4.09327,0.00073777,0.939297
4.09727,0.000730989,0.940028
4.10127,0.000724244,0.940753
4.10527,0.000717535,0.94147
4.10927,0.000710863,0.942181
4.11327,0.000704228,0.942885
4.11727,0.000697629,0.943583
4.12127,0.000691068,0.944274
4.12527,0.000684543,0.944959
4.12927,0.000678056,0.945637
4.13327,0.000671606,0.946308
4.13727,0.000665193,0.946973
4.14127,0.000658818,0.947632
4.14527,0.000652481,0.948285
4.14927,0.000646181,0.948931
4.15327,0.000639919,0.949571
4.15727,0.000633695,0.950205
4.16127,0.000627509,0.950832
4.16527,0.000621361,0.951453
4.16927,0.000615251,0.952069
4.17327,0.000609179,0.952678
4.17727,0.000603145,0.953281
4.18127,0.00059715,0.953878
4.18527,0.000591193,0.954469
4.18927,0.000585274,0.955055
4.19327,0.000579393,0.955634
4.19727,0.000573552,0.956208
4.20127,0.000567748,0.956775
4.20527,0.000561983,0.957337
4.20927,0.000556257,0.957894
4.21327,0.000550569,0.958444
4.21727,0.000544919,0.958989
4.22127,0.000539308,0.959528
4.22527,0.000533736,0.960062
4.22927,0.000528203,0.96059
4.23327,0.000522707,0.961113
4.23727,0.000517251,0.96163
4.24127,0.000511833,0.962142
4.24527,0.000506453,0.962648
4.24927,0.000501112,0.96315
4.25327,0.000495809,0.963645
4.25727,0.000490545,0.964136
4.26127,0.00048532,0.964621
4.26527,0.000480132,0.965101
4.26927,0.000474983,0.965576
4.27327,0.000469873,0.966046
4.27727,0.0004648,0.966511
4.28127,0.000459766,0.966971
4.28527,0.00045477,0.967426
4.28927,0.000449812,0.967875
4.29327,0.000444892,0.96832
4.29727,0.00044001,0.96876
4.30127,0.000435166,0.969195
4.30527,0.00043036,0.969626
4.30927,0.000425591,0.970051
4.31327,0.000420861,0.970472
4.31727,0.000416167,0.970888
4.32127,0.000411512,0.9713
4.32527,0.000406894,0.971707
4.32927,0.000402313,0.972109
4.33327,0.000397769,0.972507
4.33727,0.000393263,0.9729
4.34127,0.000388793,0.973289
4.34527,0.000384361,0.973673
4.34927,0.000379965,0.974053
4.35327,0.000375606,0.974429
4.35727,0.000371284,0.9748
4.36127,0.000366998,0.975167
4.36527,0.000362749,0.97553
4.36927,0.000358536,0.975889
4.37327,0.000354359,0.976243
4.37727,0.000350219,0.976593
4.38127,0.000346114,0.976939
4.38527,0.000342045,0.977281
4.38927,0.000338011,0.977619
4.39327,0.000334014,0.977953
4.39727,0.000330051,0.978283
4.40127,0.000326124,0.978609
4.40527,0.000322232,0.978932
4.40927,0.000318375,0.97925
4.41327,0.000314553,0.979565
4.41727,0.000310765,0.979875
4.42127,0.000307012,0.980182
4.42527,0.000303294,0.980486
4.42927,0.000299609,0.980785
4.43327,0.000295959,0.981081
4.43727,0.000292343,0.981374
4.44127,0.000288761,0.981662
